,Country Code,Country Name,Year,Unit,Financing Code,Category,Spending
889,BA,Bosnia and Herzegovina,2015,EUR_HAB,HF2,Voluntary health care payment schemes,1.07
890,BA,Bosnia and Herzegovina,2016,EUR_HAB,HF2,Voluntary health care payment schemes,1.2
891,BA,Bosnia and Herzegovina,2017,EUR_HAB,HF2,Voluntary health care payment schemes,1.51
892,BA,Bosnia and Herzegovina,2018,EUR_HAB,HF2,Voluntary health care payment schemes,1.73
893,BA,Bosnia and Herzegovina,2022,EUR_HAB,HF2,Voluntary health care payment schemes,2.47
894,BE,Belgium,2012,EUR_HAB,HF2,Voluntary health care payment schemes,153.07
895,BE,Belgium,2013,EUR_HAB,HF2,Voluntary health care payment schemes,162.61
896,BE,Belgium,2014,EUR_HAB,HF2,Voluntary health care payment schemes,168.95
897,BE,Belgium,2015,EUR_HAB,HF2,Voluntary health care payment schemes,187.2
898,BE,Belgium,2016,EUR_HAB,HF2,Voluntary health care payment schemes,199.16
899,BE,Belgium,2017,EUR_HAB,HF2,Voluntary health care payment schemes,209.66
900,BE,Belgium,2018,EUR_HAB,HF2,Voluntary health care payment schemes,218.27
901,BE,Belgium,2019,EUR_HAB,HF2,Voluntary health care payment schemes,227.7
902,BE,Belgium,2020,EUR_HAB,HF2,Voluntary health care payment schemes,214.36
903,BE,Belgium,2021,EUR_HAB,HF2,Voluntary health care payment schemes,222.9
904,BE,Belgium,2022,EUR_HAB,HF2,Voluntary health care payment schemes,246.8
905,BG,Bulgaria,2012,EUR_HAB,HF2,Voluntary health care payment schemes,5.45
906,BG,Bulgaria,2013,EUR_HAB,HF2,Voluntary health care payment schemes,5.64
907,BG,Bulgaria,2014,EUR_HAB,HF2,Voluntary health care payment schemes,5.98
908,BG,Bulgaria,2015,EUR_HAB,HF2,Voluntary health care payment schemes,6.62
909,BG,Bulgaria,2016,EUR_HAB,HF2,Voluntary health care payment schemes,7.33
910,BG,Bulgaria,2017,EUR_HAB,HF2,Voluntary health care payment schemes,8.44
911,BG,Bulgaria,2018,EUR_HAB,HF2,Voluntary health care payment schemes,9.77
912,BG,Bulgaria,2019,EUR_HAB,HF2,Voluntary health care payment schemes,10.65
913,BG,Bulgaria,2020,EUR_HAB,HF2,Voluntary health care payment schemes,10.85
914,BG,Bulgaria,2021,EUR_HAB,HF2,Voluntary health care payment schemes,12.41
915,BG,Bulgaria,2022,EUR_HAB,HF2,Voluntary health care payment schemes,14.2
916,CH,Switzerland,2012,EUR_HAB,HF2,Voluntary health care payment schemes,606.35
917,CH,Switzerland,2013,EUR_HAB,HF2,Voluntary health care payment schemes,630.87
918,CH,Switzerland,2014,EUR_HAB,HF2,Voluntary health care payment schemes,634.59
919,CH,Switzerland,2015,EUR_HAB,HF2,Voluntary health care payment schemes,747.05
920,CH,Switzerland,2016,EUR_HAB,HF2,Voluntary health care payment schemes,746.73
921,CH,Switzerland,2017,EUR_HAB,HF2,Voluntary health care payment schemes,730.01
922,CH,Switzerland,2018,EUR_HAB,HF2,Voluntary health care payment schemes,714.25
923,CH,Switzerland,2019,EUR_HAB,HF2,Voluntary health care payment schemes,762.59
924,CH,Switzerland,2020,EUR_HAB,HF2,Voluntary health care payment schemes,800.21
925,CH,Switzerland,2021,EUR_HAB,HF2,Voluntary health care payment schemes,782.96
926,CH,Switzerland,2022,EUR_HAB,HF2,Voluntary health care payment schemes,877.68
927,CY,Cyprus,2012,EUR_HAB,HF2,Voluntary health care payment schemes,161.26
928,CY,Cyprus,2013,EUR_HAB,HF2,Voluntary health care payment schemes,157.36
929,CY,Cyprus,2014,EUR_HAB,HF2,Voluntary health care payment schemes,160.93
930,CY,Cyprus,2015,EUR_HAB,HF2,Voluntary health care payment schemes,190.9
931,CY,Cyprus,2016,EUR_HAB,HF2,Voluntary health care payment schemes,196.97
932,CY,Cyprus,2017,EUR_HAB,HF2,Voluntary health care payment schemes,211.33
933,CY,Cyprus,2018,EUR_HAB,HF2,Voluntary health care payment schemes,227.73
934,CY,Cyprus,2019,EUR_HAB,HF2,Voluntary health care payment schemes,220.66
935,CY,Cyprus,2020,EUR_HAB,HF2,Voluntary health care payment schemes,149.44
936,CY,Cyprus,2021,EUR_HAB,HF2,Voluntary health care payment schemes,119.07
937,CY,Cyprus,2022,EUR_HAB,HF2,Voluntary health care payment schemes,119.94
938,CZ,Czechia,2012,EUR_HAB,HF2,Voluntary health care payment schemes,9.63
939,CZ,Czechia,2013,EUR_HAB,HF2,Voluntary health care payment schemes,9.88
940,CZ,Czechia,2014,EUR_HAB,HF2,Voluntary health care payment schemes,13.97
941,CZ,Czechia,2015,EUR_HAB,HF2,Voluntary health care payment schemes,9.19
942,CZ,Czechia,2016,EUR_HAB,HF2,Voluntary health care payment schemes,10.75
943,CZ,Czechia,2017,EUR_HAB,HF2,Voluntary health care payment schemes,13.42
944,CZ,Czechia,2018,EUR_HAB,HF2,Voluntary health care payment schemes,12.59
945,CZ,Czechia,2019,EUR_HAB,HF2,Voluntary health care payment schemes,13.14
946,CZ,Czechia,2020,EUR_HAB,HF2,Voluntary health care payment schemes,12.58
947,CZ,Czechia,2021,EUR_HAB,HF2,Voluntary health care payment schemes,16.47
948,CZ,Czechia,2022,EUR_HAB,HF2,Voluntary health care payment schemes,16.89
949,CZ,Czechia,2023,EUR_HAB,HF2,Voluntary health care payment schemes,22.29
950,DE,Germany,2012,EUR_HAB,HF2,Voluntary health care payment schemes,111.17
951,DE,Germany,2013,EUR_HAB,HF2,Voluntary health care payment schemes,114.29
952,DE,Germany,2014,EUR_HAB,HF2,Voluntary health care payment schemes,116.31
953,DE,Germany,2015,EUR_HAB,HF2,Voluntary health care payment schemes,118.6
954,DE,Germany,2016,EUR_HAB,HF2,Voluntary health care payment schemes,120.75
955,DE,Germany,2017,EUR_HAB,HF2,Voluntary health care payment schemes,127.51
956,DE,Germany,2018,EUR_HAB,HF2,Voluntary health care payment schemes,134.35
957,DE,Germany,2019,EUR_HAB,HF2,Voluntary health care payment schemes,135.87
958,DE,Germany,2020,EUR_HAB,HF2,Voluntary health care payment schemes,140.82
959,DE,Germany,2021,EUR_HAB,HF2,Voluntary health care payment schemes,144.55
960,DE,Germany,2022,EUR_HAB,HF2,Voluntary health care payment schemes,152.26
961,DE,Germany,2023,EUR_HAB,HF2,Voluntary health care payment schemes,162.97
962,DK,Denmark,2012,EUR_HAB,HF2,Voluntary health care payment schemes,101.56
963,DK,Denmark,2013,EUR_HAB,HF2,Voluntary health care payment schemes,104.28
964,DK,Denmark,2014,EUR_HAB,HF2,Voluntary health care payment schemes,107.64
965,DK,Denmark,2015,EUR_HAB,HF2,Voluntary health care payment schemes,113.59
966,DK,Denmark,2016,EUR_HAB,HF2,Voluntary health care payment schemes,116.38
967,DK,Denmark,2017,EUR_HAB,HF2,Voluntary health care payment schemes,121.34
968,DK,Denmark,2018,EUR_HAB,HF2,Voluntary health care payment schemes,127.84
969,DK,Denmark,2019,EUR_HAB,HF2,Voluntary health care payment schemes,134.9
970,DK,Denmark,2020,EUR_HAB,HF2,Voluntary health care payment schemes,130.5
971,DK,Denmark,2021,EUR_HAB,HF2,Voluntary health care payment schemes,137.52
972,DK,Denmark,2022,EUR_HAB,HF2,Voluntary health care payment schemes,146.19
973,DK,Denmark,2023,EUR_HAB,HF2,Voluntary health care payment schemes,156.25
974,EE,Estonia,2012,EUR_HAB,HF2,Voluntary health care payment schemes,14.7
975,EE,Estonia,2013,EUR_HAB,HF2,Voluntary health care payment schemes,15.6
976,EE,Estonia,2014,EUR_HAB,HF2,Voluntary health care payment schemes,15.76
977,EE,Estonia,2015,EUR_HAB,HF2,Voluntary health care payment schemes,16.5
978,EE,Estonia,2016,EUR_HAB,HF2,Voluntary health care payment schemes,17.89
979,EE,Estonia,2017,EUR_HAB,HF2,Voluntary health care payment schemes,19.34
980,EE,Estonia,2018,EUR_HAB,HF2,Voluntary health care payment schemes,23.78
981,EE,Estonia,2019,EUR_HAB,HF2,Voluntary health care payment schemes,23.25
982,EE,Estonia,2020,EUR_HAB,HF2,Voluntary health care payment schemes,22.99
983,EE,Estonia,2021,EUR_HAB,HF2,Voluntary health care payment schemes,30.5
984,EE,Estonia,2022,EUR_HAB,HF2,Voluntary health care payment schemes,37.87
985,EE,Estonia,2023,EUR_HAB,HF2,Voluntary health care payment schemes,39.98
986,EL,Greece,2012,EUR_HAB,HF2,Voluntary health care payment schemes,50.23
987,EL,Greece,2013,EUR_HAB,HF2,Voluntary health care payment schemes,46.49
988,EL,Greece,2014,EUR_HAB,HF2,Voluntary health care payment schemes,50.56
989,EL,Greece,2015,EUR_HAB,HF2,Voluntary health care payment schemes,52.64
990,EL,Greece,2016,EUR_HAB,HF2,Voluntary health care payment schemes,55.4
991,EL,Greece,2017,EUR_HAB,HF2,Voluntary health care payment schemes,57.13
992,EL,Greece,2018,EUR_HAB,HF2,Voluntary health care payment schemes,62.09
993,EL,Greece,2019,EUR_HAB,HF2,Voluntary health care payment schemes,66.07
994,EL,Greece,2020,EUR_HAB,HF2,Voluntary health care payment schemes,67.26
995,EL,Greece,2021,EUR_HAB,HF2,Voluntary health care payment schemes,69.6
996,EL,Greece,2022,EUR_HAB,HF2,Voluntary health care payment schemes,72.22
997,ES,Spain,2012,EUR_HAB,HF2,Voluntary health care payment schemes,122.79
998,ES,Spain,2013,EUR_HAB,HF2,Voluntary health care payment schemes,123.45
999,ES,Spain,2014,EUR_HAB,HF2,Voluntary health care payment schemes,133.29
1000,ES,Spain,2015,EUR_HAB,HF2,Voluntary health care payment schemes,135.31
1001,ES,Spain,2016,EUR_HAB,HF2,Voluntary health care payment schemes,139.23
1002,ES,Spain,2017,EUR_HAB,HF2,Voluntary health care payment schemes,161.79
1003,ES,Spain,2018,EUR_HAB,HF2,Voluntary health care payment schemes,174.36
1004,ES,Spain,2019,EUR_HAB,HF2,Voluntary health care payment schemes,184.22
1005,ES,Spain,2020,EUR_HAB,HF2,Voluntary health care payment schemes,179.92
1006,ES,Spain,2021,EUR_HAB,HF2,Voluntary health care payment schemes,184.49
1007,ES,Spain,2022,EUR_HAB,HF2,Voluntary health care payment schemes,186.52
1008,FI,Finland,2012,EUR_HAB,HF2,Voluntary health care payment schemes,154.91
1009,FI,Finland,2013,EUR_HAB,HF2,Voluntary health care payment schemes,156.76
1010,FI,Finland,2014,EUR_HAB,HF2,Voluntary health care payment schemes,161.05
1011,FI,Finland,2015,EUR_HAB,HF2,Voluntary health care payment schemes,164.86
1012,FI,Finland,2016,EUR_HAB,HF2,Voluntary health care payment schemes,167.07
1013,FI,Finland,2017,EUR_HAB,HF2,Voluntary health care payment schemes,170.09
1014,FI,Finland,2018,EUR_HAB,HF2,Voluntary health care payment schemes,178.92
1015,FI,Finland,2019,EUR_HAB,HF2,Voluntary health care payment schemes,187.37
1016,FI,Finland,2020,EUR_HAB,HF2,Voluntary health care payment schemes,185.54
1017,FI,Finland,2021,EUR_HAB,HF2,Voluntary health care payment schemes,186.01
1018,FI,Finland,2022,EUR_HAB,HF2,Voluntary health care payment schemes,201.1
1019,FR,France,2012,EUR_HAB,HF2,Voluntary health care payment schemes,497.37
1020,FR,France,2013,EUR_HAB,HF2,Voluntary health care payment schemes,507.34
1021,FR,France,2014,EUR_HAB,HF2,Voluntary health care payment schemes,511.47
1022,FR,France,2015,EUR_HAB,HF2,Voluntary health care payment schemes,517.77
1023,FR,France,2016,EUR_HAB,HF2,Voluntary health care payment schemes,284.35
1024,FR,France,2017,EUR_HAB,HF2,Voluntary health care payment schemes,281.55
1025,FR,France,2018,EUR_HAB,HF2,Voluntary health care payment schemes,282.39
1026,FR,France,2019,EUR_HAB,HF2,Voluntary health care payment schemes,281.02
1027,FR,France,2020,EUR_HAB,HF2,Voluntary health care payment schemes,264.76
1028,FR,France,2021,EUR_HAB,HF2,Voluntary health care payment schemes,283.45
1029,FR,France,2022,EUR_HAB,HF2,Voluntary health care payment schemes,291.76
1030,HR,Croatia,2013,EUR_HAB,HF2,Voluntary health care payment schemes,42.52
1031,HR,Croatia,2014,EUR_HAB,HF2,Voluntary health care payment schemes,40.17
1032,HR,Croatia,2015,EUR_HAB,HF2,Voluntary health care payment schemes,46.79
1033,HR,Croatia,2016,EUR_HAB,HF2,Voluntary health care payment schemes,50.45
1034,HR,Croatia,2017,EUR_HAB,HF2,Voluntary health care payment schemes,53.37
1035,HR,Croatia,2018,EUR_HAB,HF2,Voluntary health care payment schemes,58.96
1036,HR,Croatia,2019,EUR_HAB,HF2,Voluntary health care payment schemes,63.49
1037,HR,Croatia,2020,EUR_HAB,HF2,Voluntary health care payment schemes,53.36
1038,HR,Croatia,2021,EUR_HAB,HF2,Voluntary health care payment schemes,62.06
1039,HR,Croatia,2022,EUR_HAB,HF2,Voluntary health care payment schemes,69.97
1040,HU,Hungary,2012,EUR_HAB,HF2,Voluntary health care payment schemes,38.15
1041,HU,Hungary,2013,EUR_HAB,HF2,Voluntary health care payment schemes,37.39
1042,HU,Hungary,2014,EUR_HAB,HF2,Voluntary health care payment schemes,34.75
1043,HU,Hungary,2015,EUR_HAB,HF2,Voluntary health care payment schemes,34.28
1044,HU,Hungary,2016,EUR_HAB,HF2,Voluntary health care payment schemes,35.22
1045,HU,Hungary,2017,EUR_HAB,HF2,Voluntary health care payment schemes,33.89
1046,HU,Hungary,2018,EUR_HAB,HF2,Voluntary health care payment schemes,33.75
1047,HU,Hungary,2019,EUR_HAB,HF2,Voluntary health care payment schemes,33.63
1048,HU,Hungary,2020,EUR_HAB,HF2,Voluntary health care payment schemes,31.79
1049,HU,Hungary,2021,EUR_HAB,HF2,Voluntary health care payment schemes,34.31
1050,HU,Hungary,2022,EUR_HAB,HF2,Voluntary health care payment schemes,36.91
1051,IE,Ireland,2012,EUR_HAB,HF2,Voluntary health care payment schemes,582.59
1052,IE,Ireland,2013,EUR_HAB,HF2,Voluntary health care payment schemes,605.03
1053,IE,Ireland,2014,EUR_HAB,HF2,Voluntary health care payment schemes,587.02
1054,IE,Ireland,2015,EUR_HAB,HF2,Voluntary health care payment schemes,604.75
1055,IE,Ireland,2016,EUR_HAB,HF2,Voluntary health care payment schemes,611.84
1056,IE,Ireland,2017,EUR_HAB,HF2,Voluntary health care payment schemes,633.73
1057,IE,Ireland,2018,EUR_HAB,HF2,Voluntary health care payment schemes,634.47
1058,IE,Ireland,2019,EUR_HAB,HF2,Voluntary health care payment schemes,654.91
1059,IE,Ireland,2020,EUR_HAB,HF2,Voluntary health care payment schemes,580.36
1060,IE,Ireland,2021,EUR_HAB,HF2,Voluntary health care payment schemes,667.51
1061,IE,Ireland,2022,EUR_HAB,HF2,Voluntary health care payment schemes,711.47
1062,IE,Ireland,2023,EUR_HAB,HF2,Voluntary health care payment schemes,746.62
1063,IS,Iceland,2012,EUR_HAB,HF2,Voluntary health care payment schemes,44.27
1064,IS,Iceland,2013,EUR_HAB,HF2,Voluntary health care payment schemes,46.29
1065,IS,Iceland,2014,EUR_HAB,HF2,Voluntary health care payment schemes,51.66
1066,IS,Iceland,2015,EUR_HAB,HF2,Voluntary health care payment schemes,59.69
1067,IS,Iceland,2016,EUR_HAB,HF2,Voluntary health care payment schemes,73.69
1068,IS,Iceland,2017,EUR_HAB,HF2,Voluntary health care payment schemes,89.0
1069,IS,Iceland,2018,EUR_HAB,HF2,Voluntary health care payment schemes,88.83
1070,IS,Iceland,2019,EUR_HAB,HF2,Voluntary health care payment schemes,86.89
1071,IS,Iceland,2020,EUR_HAB,HF2,Voluntary health care payment schemes,84.13
1072,IS,Iceland,2021,EUR_HAB,HF2,Voluntary health care payment schemes,95.25
1073,IS,Iceland,2022,EUR_HAB,HF2,Voluntary health care payment schemes,106.76
1074,IS,Iceland,2023,EUR_HAB,HF2,Voluntary health care payment schemes,110.95
1075,IT,Italy,2012,EUR_HAB,HF2,Voluntary health care payment schemes,48.33
1076,IT,Italy,2013,EUR_HAB,HF2,Voluntary health care payment schemes,47.29
1077,IT,Italy,2014,EUR_HAB,HF2,Voluntary health care payment schemes,48.69
1078,IT,Italy,2015,EUR_HAB,HF2,Voluntary health care payment schemes,51.07
1079,IT,Italy,2016,EUR_HAB,HF2,Voluntary health care payment schemes,56.01
1080,IT,Italy,2017,EUR_HAB,HF2,Voluntary health care payment schemes,61.75
1081,IT,Italy,2018,EUR_HAB,HF2,Voluntary health care payment schemes,66.17
1082,IT,Italy,2019,EUR_HAB,HF2,Voluntary health care payment schemes,72.76
1083,IT,Italy,2020,EUR_HAB,HF2,Voluntary health care payment schemes,70.29
1084,IT,Italy,2021,EUR_HAB,HF2,Voluntary health care payment schemes,81.39
1085,IT,Italy,2022,EUR_HAB,HF2,Voluntary health care payment schemes,84.03
1086,IT,Italy,2023,EUR_HAB,HF2,Voluntary health care payment schemes,88.52
1087,LI,Liechtenstein,2013,EUR_HAB,HF2,Voluntary health care payment schemes,1055.68
1088,LI,Liechtenstein,2014,EUR_HAB,HF2,Voluntary health care payment schemes,1056.89
1089,LI,Liechtenstein,2015,EUR_HAB,HF2,Voluntary health care payment schemes,1194.36
1090,LI,Liechtenstein,2016,EUR_HAB,HF2,Voluntary health care payment schemes,1214.57
1091,LI,Liechtenstein,2017,EUR_HAB,HF2,Voluntary health care payment schemes,1162.4
1092,LI,Liechtenstein,2018,EUR_HAB,HF2,Voluntary health care payment schemes,1078.58
1093,LI,Liechtenstein,2019,EUR_HAB,HF2,Voluntary health care payment schemes,1156.43
1094,LI,Liechtenstein,2020,EUR_HAB,HF2,Voluntary health care payment schemes,1165.2
1095,LI,Liechtenstein,2021,EUR_HAB,HF2,Voluntary health care payment schemes,1128.59
1096,LI,Liechtenstein,2022,EUR_HAB,HF2,Voluntary health care payment schemes,1261.94
1097,LT,Lithuania,2012,EUR_HAB,HF2,Voluntary health care payment schemes,5.75
1098,LT,Lithuania,2013,EUR_HAB,HF2,Voluntary health care payment schemes,6.44
1099,LT,Lithuania,2014,EUR_HAB,HF2,Voluntary health care payment schemes,6.9
1100,LT,Lithuania,2015,EUR_HAB,HF2,Voluntary health care payment schemes,7.98
1101,LT,Lithuania,2016,EUR_HAB,HF2,Voluntary health care payment schemes,9.6
1102,LT,Lithuania,2017,EUR_HAB,HF2,Voluntary health care payment schemes,11.5
1103,LT,Lithuania,2018,EUR_HAB,HF2,Voluntary health care payment schemes,13.56
1104,LT,Lithuania,2019,EUR_HAB,HF2,Voluntary health care payment schemes,16.11
1105,LT,Lithuania,2020,EUR_HAB,HF2,Voluntary health care payment schemes,15.21
1106,LT,Lithuania,2021,EUR_HAB,HF2,Voluntary health care payment schemes,19.66
1107,LT,Lithuania,2022,EUR_HAB,HF2,Voluntary health care payment schemes,28.09
1108,LT,Lithuania,2023,EUR_HAB,HF2,Voluntary health care payment schemes,29.82
1109,LU,Luxembourg,2012,EUR_HAB,HF2,Voluntary health care payment schemes,192.74
1110,LU,Luxembourg,2013,EUR_HAB,HF2,Voluntary health care payment schemes,200.88
1111,LU,Luxembourg,2014,EUR_HAB,HF2,Voluntary health care payment schemes,197.39
1112,LU,Luxembourg,2015,EUR_HAB,HF2,Voluntary health care payment schemes,204.86
1113,LU,Luxembourg,2016,EUR_HAB,HF2,Voluntary health care payment schemes,211.95
1114,LU,Luxembourg,2017,EUR_HAB,HF2,Voluntary health care payment schemes,200.68
1115,LU,Luxembourg,2018,EUR_HAB,HF2,Voluntary health care payment schemes,212.81
1116,LU,Luxembourg,2019,EUR_HAB,HF2,Voluntary health care payment schemes,226.76
1117,LU,Luxembourg,2020,EUR_HAB,HF2,Voluntary health care payment schemes,229.03
1118,LU,Luxembourg,2021,EUR_HAB,HF2,Voluntary health care payment schemes,249.33
1119,LU,Luxembourg,2022,EUR_HAB,HF2,Voluntary health care payment schemes,271.09
1120,LU,Luxembourg,2023,EUR_HAB,HF2,Voluntary health care payment schemes,294.9
1121,LV,Latvia,2013,EUR_HAB,HF2,Voluntary health care payment schemes,9.28
1122,LV,Latvia,2014,EUR_HAB,HF2,Voluntary health care payment schemes,7.91
1123,LV,Latvia,2015,EUR_HAB,HF2,Voluntary health care payment schemes,6.27
1124,LV,Latvia,2016,EUR_HAB,HF2,Voluntary health care payment schemes,6.44
1125,LV,Latvia,2017,EUR_HAB,HF2,Voluntary health care payment schemes,7.31
1126,LV,Latvia,2018,EUR_HAB,HF2,Voluntary health care payment schemes,8.8
1127,LV,Latvia,2019,EUR_HAB,HF2,Voluntary health care payment schemes,50.6
1128,LV,Latvia,2020,EUR_HAB,HF2,Voluntary health care payment schemes,52.14
1129,LV,Latvia,2021,EUR_HAB,HF2,Voluntary health care payment schemes,57.27
1130,LV,Latvia,2022,EUR_HAB,HF2,Voluntary health care payment schemes,67.71
1131,MD,Moldova,2022,EUR_HAB,HF2,Voluntary health care payment schemes,8.69
1132,MT,Malta,2014,EUR_HAB,HF2,Voluntary health care payment schemes,35.17
1133,MT,Malta,2015,EUR_HAB,HF2,Voluntary health care payment schemes,39.2
1134,MT,Malta,2016,EUR_HAB,HF2,Voluntary health care payment schemes,38.14
1135,MT,Malta,2017,EUR_HAB,HF2,Voluntary health care payment schemes,41.91
1136,MT,Malta,2018,EUR_HAB,HF2,Voluntary health care payment schemes,50.69
1137,MT,Malta,2019,EUR_HAB,HF2,Voluntary health care payment schemes,86.28
1138,MT,Malta,2020,EUR_HAB,HF2,Voluntary health care payment schemes,82.5
1139,MT,Malta,2021,EUR_HAB,HF2,Voluntary health care payment schemes,90.83
1140,MT,Malta,2022,EUR_HAB,HF2,Voluntary health care payment schemes,92.78
1141,NL,Netherlands,2012,EUR_HAB,HF2,Voluntary health care payment schemes,320.26
1142,NL,Netherlands,2013,EUR_HAB,HF2,Voluntary health care payment schemes,304.44
1143,NL,Netherlands,2014,EUR_HAB,HF2,Voluntary health care payment schemes,308.57
1144,NL,Netherlands,2015,EUR_HAB,HF2,Voluntary health care payment schemes,308.32
1145,NL,Netherlands,2016,EUR_HAB,HF2,Voluntary health care payment schemes,322.66
1146,NL,Netherlands,2017,EUR_HAB,HF2,Voluntary health care payment schemes,316.32
1147,NL,Netherlands,2018,EUR_HAB,HF2,Voluntary health care payment schemes,319.7
1148,NL,Netherlands,2019,EUR_HAB,HF2,Voluntary health care payment schemes,322.05
1149,NL,Netherlands,2020,EUR_HAB,HF2,Voluntary health care payment schemes,294.93
1150,NL,Netherlands,2021,EUR_HAB,HF2,Voluntary health care payment schemes,315.18
1151,NL,Netherlands,2022,EUR_HAB,HF2,Voluntary health care payment schemes,314.33
1152,NO,Norway,2012,EUR_HAB,HF2,Voluntary health care payment schemes,30.84
1153,NO,Norway,2013,EUR_HAB,HF2,Voluntary health care payment schemes,26.48
1154,NO,Norway,2014,EUR_HAB,HF2,Voluntary health care payment schemes,22.74
1155,NO,Norway,2015,EUR_HAB,HF2,Voluntary health care payment schemes,23.25
1156,NO,Norway,2016,EUR_HAB,HF2,Voluntary health care payment schemes,23.58
1157,NO,Norway,2017,EUR_HAB,HF2,Voluntary health care payment schemes,25.38
1158,NO,Norway,2018,EUR_HAB,HF2,Voluntary health care payment schemes,22.91
1159,NO,Norway,2019,EUR_HAB,HF2,Voluntary health care payment schemes,25.97
1160,NO,Norway,2020,EUR_HAB,HF2,Voluntary health care payment schemes,16.83
1161,NO,Norway,2021,EUR_HAB,HF2,Voluntary health care payment schemes,19.01
1162,NO,Norway,2022,EUR_HAB,HF2,Voluntary health care payment schemes,20.26
1163,PL,Poland,2013,EUR_HAB,HF2,Voluntary health care payment schemes,37.69
1164,PL,Poland,2014,EUR_HAB,HF2,Voluntary health care payment schemes,41.99
1165,PL,Poland,2015,EUR_HAB,HF2,Voluntary health care payment schemes,48.58
1166,PL,Poland,2016,EUR_HAB,HF2,Voluntary health care payment schemes,52.68
1167,PL,Poland,2017,EUR_HAB,HF2,Voluntary health care payment schemes,64.4
1168,PL,Poland,2018,EUR_HAB,HF2,Voluntary health care payment schemes,67.07
1169,PL,Poland,2019,EUR_HAB,HF2,Voluntary health care payment schemes,73.69
1170,PL,Poland,2020,EUR_HAB,HF2,Voluntary health care payment schemes,74.71
1171,PL,Poland,2021,EUR_HAB,HF2,Voluntary health care payment schemes,77.16
1172,PL,Poland,2022,EUR_HAB,HF2,Voluntary health care payment schemes,84.63
1173,PT,Portugal,2012,EUR_HAB,HF2,Voluntary health care payment schemes,140.1
1174,PT,Portugal,2013,EUR_HAB,HF2,Voluntary health care payment schemes,135.65
1175,PT,Portugal,2014,EUR_HAB,HF2,Voluntary health care payment schemes,137.56
1176,PT,Portugal,2015,EUR_HAB,HF2,Voluntary health care payment schemes,140.87
1177,PT,Portugal,2016,EUR_HAB,HF2,Voluntary health care payment schemes,150.64
1178,PT,Portugal,2017,EUR_HAB,HF2,Voluntary health care payment schemes,160.12
1179,PT,Portugal,2018,EUR_HAB,HF2,Voluntary health care payment schemes,165.48
1180,PT,Portugal,2019,EUR_HAB,HF2,Voluntary health care payment schemes,168.29
1181,PT,Portugal,2020,EUR_HAB,HF2,Voluntary health care payment schemes,156.5
1182,PT,Portugal,2021,EUR_HAB,HF2,Voluntary health care payment schemes,178.98
1183,PT,Portugal,2022,EUR_HAB,HF2,Voluntary health care payment schemes,191.27
1184,PT,Portugal,2023,EUR_HAB,HF2,Voluntary health care payment schemes,214.72
1185,RO,Romania,2012,EUR_HAB,HF2,Voluntary health care payment schemes,2.03
1186,RO,Romania,2013,EUR_HAB,HF2,Voluntary health care payment schemes,1.81
1187,RO,Romania,2014,EUR_HAB,HF2,Voluntary health care payment schemes,2.62
1188,RO,Romania,2015,EUR_HAB,HF2,Voluntary health care payment schemes,2.78
1189,RO,Romania,2016,EUR_HAB,HF2,Voluntary health care payment schemes,3.96
1190,RO,Romania,2017,EUR_HAB,HF2,Voluntary health care payment schemes,4.25
1191,RO,Romania,2018,EUR_HAB,HF2,Voluntary health care payment schemes,4.74
1192,RO,Romania,2019,EUR_HAB,HF2,Voluntary health care payment schemes,4.48
1193,RO,Romania,2020,EUR_HAB,HF2,Voluntary health care payment schemes,5.01
1194,RO,Romania,2021,EUR_HAB,HF2,Voluntary health care payment schemes,5.92
1195,RO,Romania,2022,EUR_HAB,HF2,Voluntary health care payment schemes,6.8
1196,RS,Serbia,2021,EUR_HAB,HF2,Voluntary health care payment schemes,5.4
1197,RS,Serbia,2022,EUR_HAB,HF2,Voluntary health care payment schemes,8.25
1198,SE,Sweden,2012,EUR_HAB,HF2,Voluntary health care payment schemes,47.21
1199,SE,Sweden,2013,EUR_HAB,HF2,Voluntary health care payment schemes,52.64
1200,SE,Sweden,2014,EUR_HAB,HF2,Voluntary health care payment schemes,52.17
1201,SE,Sweden,2015,EUR_HAB,HF2,Voluntary health care payment schemes,57.06
1202,SE,Sweden,2016,EUR_HAB,HF2,Voluntary health care payment schemes,63.53
1203,SE,Sweden,2017,EUR_HAB,HF2,Voluntary health care payment schemes,62.11
1204,SE,Sweden,2018,EUR_HAB,HF2,Voluntary health care payment schemes,63.59
1205,SE,Sweden,2019,EUR_HAB,HF2,Voluntary health care payment schemes,58.42
1206,SE,Sweden,2020,EUR_HAB,HF2,Voluntary health care payment schemes,52.02
1207,SE,Sweden,2021,EUR_HAB,HF2,Voluntary health care payment schemes,64.52
1208,SE,Sweden,2022,EUR_HAB,HF2,Voluntary health care payment schemes,66.1
1209,SE,Sweden,2023,EUR_HAB,HF2,Voluntary health care payment schemes,64.1
1210,SI,Slovenia,2014,EUR_HAB,HF2,Voluntary health care payment schemes,246.77
1211,SI,Slovenia,2015,EUR_HAB,HF2,Voluntary health care payment schemes,252.14
1212,SI,Slovenia,2016,EUR_HAB,HF2,Voluntary health care payment schemes,253.89
1213,SI,Slovenia,2017,EUR_HAB,HF2,Voluntary health care payment schemes,263.74
1214,SI,Slovenia,2018,EUR_HAB,HF2,Voluntary health care payment schemes,278.23
